frame,t_ms,frametime_ms,terrain,trees,dwarves,dirty_tiles,mark
# run: build=21c65a0 assets=disk:D:\Workspace\frostvein\assets subdiv=4 vsync=on terrain=1888 trees=259 dwarves=5
1841,22752.914,10.479,1888,259,5,0,0
1842,22756.425,3.511,1888,259,5,0,0
1843,22764.258,7.833,1888,259,5,0,0
1844,22775.014,10.756,1888,259,5,0,0
1845,22778.357,3.343,1888,259,5,0,0
1846,22785.358,7.002,1888,259,5,0,0
1847,22792.431,7.073,1888,259,5,0,0
1848,22798.997,6.566,1888,259,5,0,0
1849,22806.026,7.029,1888,259,5,0,0
1850,22812.932,6.906,1888,259,5,0,0
1851,22819.387,6.455,1888,259,5,0,0
1852,22826.946,7.559,1888,259,5,0,0
1853,22833.935,6.990,1888,259,5,0,0
1854,22844.114,10.178,1888,259,5,0,0
1855,22847.432,3.318,1888,259,5,0,0
1856,22853.772,6.340,1888,259,5,0,0
1857,22861.621,7.849,1888,259,5,0,0
1858,22868.438,6.817,1888,259,5,0,0
1859,22875.694,7.256,1888,259,5,0,0
1860,22881.660,5.965,1888,259,5,0,0
1861,22889.293,7.633,1888,259,5,0,0
1862,22896.242,6.949,1888,259,5,0,0
1863,22902.759,6.516,1888,259,5,0,0
1864,22910.526,7.767,1888,259,5,0,0
1865,22917.734,7.208,1888,259,5,0,0
1866,22924.519,6.785,1888,259,5,0,0
1867,22931.805,7.287,1888,259,5,0,0
1868,22938.184,6.378,1888,259,5,0,0
1869,22945.063,6.879,1888,259,5,0,0
1870,22951.793,6.731,1888,259,5,0,0
1871,22959.023,7.230,1888,259,5,0,0
1872,22965.427,6.403,1888,259,5,0,0
1873,22972.070,6.643,1888,259,5,0,0
1874,22979.663,7.593,1888,259,5,0,0
1875,22986.646,6.983,1888,259,5,0,0
1876,22993.809,7.164,1888,259,5,0,0
1877,23000.708,6.898,1888,259,5,0,0
1878,23010.443,9.736,1888,259,5,0,0
1879,23014.033,3.590,1888,259,5,0,0
1880,23022.009,7.976,1888,259,5,0,0
1881,23026.932,4.923,1888,259,5,0,0
1882,23035.125,8.193,1888,259,5,0,0
1883,23042.765,7.640,1888,259,5,0,0
1884,23047.885,5.121,1888,259,5,0,0
1885,23056.164,8.279,1888,259,5,0,0
1886,23062.160,5.995,1888,259,5,0,0
1887,23070.199,8.039,1888,259,5,0,0
1888,23076.937,6.739,1888,259,5,0,0
1889,23083.678,6.740,1888,259,5,0,0
1890,23090.010,6.332,1888,259,5,0,0
1891,23097.879,7.869,1888,259,5,0,0
1892,23104.717,6.838,1888,259,5,0,0
1893,23111.282,6.565,1888,259,5,0,0
1894,23119.389,8.107,1888,259,5,0,0
1895,23128.923,9.534,1888,259,5,0,0
1896,23133.195,4.272,1888,259,5,0,0
1897,23139.728,6.533,1888,259,5,0,0
1898,23146.393,6.666,1888,259,5,0,0
1899,23153.011,6.618,1888,259,5,0,0
1900,23159.392,6.381,1888,259,5,0,0
1901,23167.139,7.746,1888,259,5,0,0
1902,23176.750,9.612,1888,259,5,0,0
1903,23179.946,3.196,1888,259,5,0,0
1904,23187.941,7.995,1888,259,5,0,0
1905,23194.512,6.571,1888,259,5,0,0
1906,23205.939,11.427,1888,259,5,0,0
1907,23209.320,3.380,1888,259,5,0,0
1908,23217.081,7.762,1888,259,5,0,0
1909,23223.857,6.776,1888,259,5,0,0
1910,23228.738,4.881,1888,259,5,0,0
1911,23237.280,8.542,1888,259,5,0,0
1912,23246.917,9.638,1888,259,5,0,0
1913,23251.043,4.125,1888,259,5,0,0
1914,23257.717,6.675,1888,259,5,0,0
1915,23264.652,6.935,1888,259,5,0,0
1916,23272.017,7.365,1888,259,5,0,0
1917,23278.592,6.575,1888,259,5,0,0
1918,23285.452,6.859,1888,259,5,0,0
1919,23292.178,6.726,1888,259,5,0,0
1920,23298.469,6.292,1888,259,5,0,0
1921,23306.341,7.872,1888,259,5,0,0
1922,23313.095,6.754,1888,259,5,0,0
1923,23320.274,7.179,1888,259,5,0,0
1924,23327.019,6.745,1888,259,5,0,0
1925,23333.818,6.799,1888,259,5,0,0
1926,23340.505,6.687,1888,259,5,0,0
1927,23346.875,6.369,1888,259,5,0,0
1928,23354.564,7.689,1888,259,5,0,0
1929,23361.713,7.150,1888,259,5,0,0
1930,23367.886,6.173,1888,259,5,0,0
1931,23375.865,7.980,1888,259,5,0,0
1932,23382.434,6.569,1888,259,5,0,0
1933,23389.144,6.710,1888,259,5,0,0
1934,23396.053,6.909,1888,259,5,0,0
1935,23402.178,6.124,1888,259,5,0,0
1936,23410.007,7.830,1888,259,5,0,0
1937,23416.896,6.889,1888,259,5,0,0
1938,23424.725,7.828,1888,259,5,0,0
1939,23429.655,4.931,1888,259,5,0,0
1940,23438.203,8.548,1888,259,5,0,0
1941,23444.106,5.903,1888,259,5,0,0
1942,23451.917,7.811,1888,259,5,0,0
1943,23461.736,9.819,1888,259,5,0,0
1944,23465.403,3.667,1888,259,5,0,0
1945,23473.446,8.043,1888,259,5,0,0
1946,23478.217,4.772,1888,259,5,0,0
1947,23486.426,8.208,1888,259,5,0,0
1948,23493.936,7.510,1888,259,5,0,0
1949,23500.906,6.970,1888,259,5,0,0
1950,23508.064,7.158,1888,259,5,0,0
1951,23513.197,5.133,1888,259,5,0,0
1952,23524.015,10.818,1888,259,5,0,0
1953,23527.657,3.643,1888,259,5,0,0
1954,23535.531,7.873,1888,259,5,0,0
1955,23542.254,6.724,1888,259,5,0,0
1956,23548.744,6.490,1888,259,5,0,0
1957,23556.655,7.910,1888,259,5,0,0
1958,23561.761,5.106,1888,259,5,0,0
1959,23570.218,8.457,1888,259,5,0,0
1960,23576.115,5.898,1888,259,5,0,0
1961,23584.645,8.529,1888,259,5,0,0
1962,23591.851,7.206,1888,259,5,0,0
1963,23597.046,5.195,1888,259,5,0,0
1964,23605.564,8.519,1888,259,5,0,0
1965,23612.559,6.995,1888,259,5,0,0
1966,23619.174,6.615,1888,259,5,0,0
1967,23625.815,6.640,1888,259,5,0,0
1968,23632.779,6.965,1888,259,5,0,0
1969,23639.546,6.767,1888,259,5,0,0
1970,23646.355,6.809,1888,259,5,0,0
1971,23653.111,6.756,1888,259,5,0,0
1972,23659.717,6.605,1888,259,5,0,0
1973,23667.556,7.839,1888,259,5,0,0
1974,23674.538,6.982,1888,259,5,0,0
1975,23681.306,6.768,1888,259,5,0,0
1976,23688.377,7.071,1888,259,5,0,0
1977,23695.149,6.772,1888,259,5,0,0
1978,23701.778,6.629,1888,259,5,0,0
1979,23708.071,6.293,1888,259,5,0,0
1980,23715.787,7.715,1888,259,5,0,0
1981,23723.356,7.570,1888,259,5,0,0
1982,23730.378,7.021,1888,259,5,0,0
1983,23737.496,7.118,1888,259,5,0,0
1984,23744.565,7.069,1888,259,5,0,0
1985,23749.481,4.916,1888,259,5,0,0
1986,23758.072,8.591,1888,259,5,0,0
1987,23764.943,6.871,1888,259,5,0,0
1988,23772.213,7.270,1888,259,5,0,0
1989,23779.096,6.883,1888,259,5,0,0
1990,23786.561,7.465,1888,259,5,0,0
1991,23792.721,6.160,1888,259,5,0,0
1992,23800.053,7.331,1888,259,5,0,0
1993,23806.986,6.934,1888,259,5,0,0
1994,23812.284,5.298,1888,259,5,0,0
1995,23821.123,8.839,1888,259,5,0,0
1996,23827.510,6.388,1888,259,5,0,0
1997,23834.343,6.833,1888,259,5,0,0
1998,23841.169,6.825,1888,259,5,0,0
1999,23848.296,7.127,1888,259,5,0,0
2000,23858.231,9.935,1888,259,5,0,0
2001,23861.832,3.601,1888,259,5,0,0
2002,23868.700,6.868,1888,259,5,0,0
2003,23875.967,7.266,1888,259,5,0,0
2004,23883.236,7.269,1888,259,5,0,0
2005,23887.995,4.759,1888,259,5,0,0
2006,23896.015,8.021,1888,259,5,0,0
2007,23904.403,8.387,1888,259,5,0,0
2008,23911.889,7.486,1888,259,5,0,0
2009,23916.977,5.088,1888,259,5,0,0
2010,23925.384,8.407,1888,259,5,0,0
2011,23931.306,5.922,1888,259,5,0,0
2012,23938.182,6.876,1888,259,5,0,0
2013,23945.012,6.830,1888,259,5,0,0
2014,23950.846,5.834,1888,259,5,0,0
2015,23962.208,11.363,1888,259,5,0,0
2016,23965.959,3.750,1888,259,5,0,0
2017,23972.842,6.883,1888,259,5,0,0
2018,23979.478,6.636,1888,259,5,0,0
2019,23987.416,7.939,1888,259,5,0,0
2020,23992.583,5.167,1888,259,5,0,0
2021,24003.291,10.707,1888,259,5,0,0
2022,24006.920,3.629,1888,259,5,0,0
2023,24015.003,8.083,1888,259,5,0,0
2024,24020.343,5.340,1888,259,5,0,0
2025,24028.583,8.240,1888,259,5,0,0
2026,24034.554,5.971,1888,259,5,0,0
2027,24042.619,8.066,1888,259,5,0,0
2028,24049.836,7.216,1888,259,5,0,0
2029,24054.665,4.829,1888,259,5,0,0
2030,24063.256,8.591,1888,259,5,0,0
2031,24069.056,5.800,1888,259,5,0,0
2032,24076.723,7.667,1888,259,5,0,0
2033,24083.003,6.280,1888,259,5,0,0
2034,24090.746,7.742,1888,259,5,0,0
2035,24097.595,6.849,1888,259,5,0,0
2036,24104.130,6.536,1888,259,5,0,0
2037,24111.771,7.641,1888,259,5,0,0
2038,24118.476,6.704,1888,259,5,0,0
2039,24125.436,6.960,1888,259,5,0,0
2040,24133.171,7.735,1888,259,5,0,0
2041,24141.885,8.713,1888,259,5,0,0
2042,24145.881,3.996,1888,259,5,0,0
2043,24153.311,7.431,1888,259,5,0,0
2044,24160.071,6.759,1888,259,5,0,0
2045,24170.846,10.775,1888,259,5,0,0
2046,24174.681,3.835,1888,259,5,0,0
2047,24181.371,6.690,1888,259,5,0,0
2048,24188.235,6.864,1888,259,5,0,0
2049,24195.042,6.807,1888,259,5,0,0
2050,24201.713,6.671,1888,259,5,0,0
2051,24208.195,6.482,1888,259,5,0,0
2052,24216.143,7.948,1888,259,5,0,0
2053,24223.215,7.073,1888,259,5,0,0
2054,24230.047,6.831,1888,259,5,0,0
2055,24240.057,10.010,1888,259,5,0,0
2056,24243.561,3.504,1888,259,5,0,0
2057,24250.500,6.940,1888,259,5,0,0
2058,24257.432,6.932,1888,259,5,0,0
2059,24264.034,6.602,1888,259,5,0,0
2060,24270.561,6.527,1888,259,5,0,0
2061,24278.443,7.882,1888,259,5,0,0
2062,24285.296,6.852,1888,259,5,0,0
2063,24292.008,6.712,1888,259,5,0,0
2064,24298.230,6.221,1888,259,5,0,0
2065,24306.051,7.822,1888,259,5,0,0
2066,24312.739,6.688,1888,259,5,0,0
2067,24319.296,6.557,1888,259,5,0,0
2068,24327.489,8.193,1888,259,5,0,0
2069,24334.617,7.128,1888,259,5,0,0
2070,24341.555,6.938,1888,259,5,0,0
2071,24351.620,10.065,1888,259,5,0,0
2072,24355.318,3.698,1888,259,5,0,0
2073,24362.188,6.871,1888,259,5,0,0
2074,24369.006,6.817,1888,259,5,0,0
2075,24375.719,6.714,1888,259,5,0,0
2076,24382.438,6.719,1888,259,5,0,0
2077,24389.301,6.863,1888,259,5,0,0
2078,24396.556,7.254,1888,259,5,0,0
2079,24402.704,6.149,1888,259,5,0,0
2080,24410.516,7.812,1888,259,5,0,0
2081,24417.333,6.816,1888,259,5,0,0
2082,24424.069,6.737,1888,259,5,0,0
2083,24430.462,6.392,1888,259,5,0,0
2084,24441.371,10.909,1888,259,5,0,0
2085,24445.037,3.667,1888,259,5,0,0
2086,24451.263,6.226,1888,259,5,0,0
2087,24458.829,7.566,1888,259,5,0,0
2088,24465.884,7.055,1888,259,5,0,0
2089,24472.638,6.754,1888,259,5,0,0
2090,24478.816,6.178,1888,259,5,0,0
2091,24486.585,7.769,1888,259,5,0,0
2092,24493.452,6.867,1888,259,5,0,0
2093,24500.322,6.870,1888,259,5,0,0
2094,24507.072,6.751,1888,259,5,0,0
2095,24515.245,8.172,1888,259,5,0,0
2096,24520.269,5.024,1888,259,5,0,0
2097,24528.644,8.375,1888,259,5,0,0
2098,24535.534,6.890,1888,259,5,0,0
2099,24542.042,6.508,1888,259,5,0,0
2100,24548.783,6.741,1888,259,5,0,0
2101,24556.701,7.918,1888,259,5,0,0
2102,24563.397,6.696,1888,259,5,0,0
2103,24570.393,6.995,1888,259,5,0,0
2104,24576.878,6.485,1888,259,5,0,0
2105,24583.924,7.046,1888,259,5,0,0
2106,24590.787,6.863,1888,259,5,0,0
2107,24597.289,6.502,1888,259,5,0,0
2108,24604.893,7.604,1888,259,5,0,0
2109,24611.698,6.805,1888,259,5,0,0
2110,24618.642,6.944,1888,259,5,0,0
2111,24625.370,6.728,1888,259,5,0,0
2112,24631.734,6.365,1888,259,5,0,0
2113,24639.299,7.564,1888,259,5,0,0
2114,24645.986,6.687,1888,259,5,0,0
2115,24652.400,6.415,1888,259,5,0,0
2116,24662.678,10.277,1888,259,5,0,0
2117,24668.061,5.384,1888,259,5,0,0
2118,24674.861,6.800,1888,259,5,0,0
2119,24681.370,6.509,1888,259,5,0,0
2120,24688.298,6.928,1888,259,5,0,0
2121,24696.312,8.014,1888,259,5,0,0
2122,24702.073,5.760,1888,259,5,0,0
2123,24708.702,6.630,1888,259,5,0,0
2124,24715.127,6.425,1888,259,5,0,0
2125,24722.877,7.750,1888,259,5,0,0
2126,24729.695,6.818,1888,259,5,0,0
2127,24736.742,7.046,1888,259,5,0,0
2128,24743.486,6.744,1888,259,5,0,0
2129,24748.934,5.448,1888,259,5,0,0
2130,24757.187,8.252,1888,259,5,0,0
2131,24764.860,7.673,1888,259,5,0,0
2132,24772.070,7.210,1888,259,5,0,0
2133,24779.050,6.981,1888,259,5,0,0
2134,24785.729,6.679,1888,259,5,0,0
2135,24792.740,7.011,1888,259,5,0,0
2136,24799.317,6.577,1888,259,5,0,0
2137,24809.479,10.162,1888,259,5,0,0
2138,24813.005,3.526,1888,259,5,0,0
2139,24819.259,6.254,1888,259,5,0,0
2140,24826.930,7.671,1888,259,5,0,0
2141,24834.024,7.094,1888,259,5,0,0
2142,24840.262,6.238,1888,259,5,0,0
2143,24848.192,7.930,1888,259,5,0,0
2144,24854.704,6.512,1888,259,5,0,0
2145,24861.282,6.578,1888,259,5,0,0
2146,24868.019,6.736,1888,259,5,0,0
2147,24876.119,8.100,1888,259,5,0,0
2148,24882.796,6.677,1888,259,5,0,0
2149,24889.524,6.729,1888,259,5,0,0
2150,24896.366,6.842,1888,259,5,0,0
2151,24903.059,6.693,1888,259,5,0,0
2152,24911.036,7.976,1888,259,5,0,0
2153,24917.871,6.835,1888,259,5,0,0
2154,24922.919,5.048,1888,259,5,0,0
2155,24930.578,7.659,1888,259,5,0,0
2156,24938.508,7.930,1888,259,5,0,0
2157,24945.230,6.722,1888,259,5,0,0
2158,24952.110,6.880,1888,259,5,0,0
2159,24958.751,6.641,1888,259,5,0,0
2160,24966.203,7.452,1888,259,5,0,0
2161,24973.351,7.148,1888,259,5,0,0
2162,24979.894,6.543,1888,259,5,0,0
2163,24986.730,6.836,1888,259,5,0,0
2164,24993.769,7.039,1888,259,5,0,0
2165,25000.547,6.778,1888,259,5,0,0
2166,25007.347,6.801,1888,259,5,0,0
2167,25025.138,17.790,1888,259,5,0,0
2168,25029.221,4.083,1888,259,5,0,0
2169,25032.993,3.772,1888,259,5,0,0
2170,25037.092,4.099,1888,259,5,0,0
2171,25042.664,5.571,1888,259,5,0,0
2172,25047.969,5.305,1888,259,5,0,0
2173,25055.034,7.065,1888,259,5,0,0
2174,25065.528,10.494,1888,259,5,0,0
2175,25069.356,3.828,1888,259,5,0,0
2176,25079.294,9.939,1888,259,5,0,0
2177,25082.720,3.426,1888,259,5,0,0
2178,25089.792,7.072,1888,259,5,0,0
2179,25100.175,10.383,1888,259,5,0,0
2180,25103.805,3.630,1888,259,5,0,0
2181,25110.315,6.510,1888,259,5,0,0
2182,25117.710,7.395,1888,259,5,0,0
2183,25124.371,6.661,1888,259,5,0,0
2184,25131.688,7.317,1888,259,5,0,0
2185,25138.448,6.759,1888,259,5,0,0
2186,25145.374,6.927,1888,259,5,0,0
2187,25152.172,6.797,1888,259,5,0,0
2188,25158.947,6.776,1888,259,5,0,0
2189,25166.128,7.181,1888,259,5,0,0
2190,25176.601,10.473,1888,259,5,0,0
2191,25179.920,3.318,1888,259,5,0,0
2192,25186.772,6.852,1888,259,5,0,0
2193,25194.391,7.619,1888,259,5,0,0
2194,25201.297,6.906,1888,259,5,0,0
2195,25207.877,6.580,1888,259,5,0,0
2196,25214.897,7.020,1888,259,5,0,0
2197,25221.945,7.048,1888,259,5,0,0
2198,25231.953,10.008,1888,259,5,0,0
2199,25239.136,7.183,1888,259,5,0,0
2200,25242.945,3.809,1888,259,5,0,0
2201,25253.019,10.074,1888,259,5,0,0
2202,25259.969,6.950,1888,259,5,0,0
2203,25263.718,3.749,1888,259,5,0,0
2204,25270.294,6.576,1888,259,5,0,0
2205,25277.076,6.781,1888,259,5,0,0
2206,25283.837,6.762,1888,259,5,0,0
2207,25291.129,7.292,1888,259,5,0,0
2208,25297.859,6.731,1888,259,5,0,0
2209,25304.796,6.937,1888,259,5,0,0
2210,25311.801,7.004,1888,259,5,0,0
2211,25318.634,6.833,1888,259,5,0,0
2212,25325.944,7.311,1888,259,5,0,0
2213,25332.574,6.629,1888,259,5,0,0
2214,25339.485,6.911,1888,259,5,0,0
2215,25346.551,7.066,1888,259,5,0,0
2216,25353.629,7.078,1888,259,5,0,0
2217,25364.145,10.515,1888,259,5,0,0
2218,25367.582,3.437,1888,259,5,0,0
2219,25374.623,7.042,1888,259,5,0,0
2220,25381.296,6.673,1888,259,5,0,0
2221,25388.316,7.019,1888,259,5,0,0
2222,25395.187,6.872,1888,259,5,0,0
2223,25402.453,7.266,1888,259,5,0,0
2224,25409.132,6.679,1888,259,5,0,0
2225,25416.315,7.184,1888,259,5,0,0
2226,25423.063,6.748,1888,259,5,0,0
2227,25429.953,6.890,1888,259,5,0,0
2228,25440.294,10.341,1888,259,5,0,0
2229,25444.350,4.056,1888,259,5,0,0
2230,25454.387,10.037,1888,259,5,0,0
2231,25457.670,3.283,1888,259,5,0,0
2232,25465.240,7.570,1888,259,5,0,0
2233,25471.942,6.702,1888,259,5,0,0
2234,25478.645,6.703,1888,259,5,0,0
2235,25488.889,10.243,1888,259,5,0,0
2236,25492.535,3.646,1888,259,5,0,0
2237,25499.500,6.966,1888,259,5,0,0
2238,25506.649,7.149,1888,259,5,0,0
2239,25513.417,6.768,1888,259,5,0,0
2240,25520.074,6.657,1888,259,5,0,0
2241,25527.419,7.345,1888,259,5,0,0
2242,25534.252,6.833,1888,259,5,0,0
2243,25541.120,6.868,1888,259,5,0,0
2244,25548.041,6.921,1888,259,5,0,0
2245,25554.841,6.800,1888,259,5,0,0
2246,25561.921,7.080,1888,259,5,0,0
2247,25568.914,6.993,1888,259,5,0,0
2248,25576.034,7.120,1888,259,5,0,0
2249,25582.707,6.673,1888,259,5,0,0
2250,25589.641,6.934,1888,259,5,0,0
2251,25596.722,7.082,1888,259,5,0,0
2252,25603.416,6.693,1888,259,5,0,0
2253,25610.400,6.985,1888,259,5,0,0
2254,25617.546,7.146,1888,259,5,0,0
2255,25624.278,6.731,1888,259,5,0,0
2256,25631.257,6.980,1888,259,5,0,0
2257,25638.203,6.946,1888,259,5,0,0
2258,25645.408,7.205,1888,259,5,0,0
2259,25652.287,6.878,1888,259,5,0,0
2260,25659.086,6.800,1888,259,5,0,0
2261,25666.176,7.090,1888,259,5,0,0
2262,25672.785,6.609,1888,259,5,0,0
2263,25679.853,7.068,1888,259,5,0,0
2264,25687.056,7.203,1888,259,5,0,0
2265,25693.908,6.853,1888,259,5,0,0
2266,25701.167,7.259,1888,259,5,0,0
2267,25708.017,6.850,1888,259,5,0,0
2268,25715.004,6.987,1888,259,5,0,0
2269,25721.788,6.785,1888,259,5,0,0
2270,25728.301,6.513,1888,259,5,0,0
2271,25735.488,7.187,1888,259,5,0,0
2272,25742.494,7.007,1888,259,5,0,0
2273,25749.800,7.305,1888,259,5,0,0
2274,25756.151,6.352,1888,259,5,0,0
2275,25766.794,10.642,1888,259,5,0,0
2276,25773.768,6.974,1888,259,5,0,0
2277,25777.170,3.403,1888,259,5,0,0
2278,25787.676,10.506,1888,259,5,0,0
2279,25791.074,3.398,1888,259,5,0,0
2280,25797.978,6.904,1888,259,5,0,0
2281,25804.921,6.943,1888,259,5,0,0
2282,25811.789,6.868,1888,259,5,0,0
2283,25822.443,10.655,1888,259,5,0,0
2284,25825.871,3.428,1888,259,5,0,0
2285,25832.634,6.762,1888,259,5,0,0
2286,25840.507,7.873,1888,259,5,0,0
2287,25847.485,6.978,1888,259,5,0,0
2288,25854.386,6.901,1888,259,5,0,0
2289,25861.252,6.865,1888,259,5,0,0
2290,25868.176,6.924,1888,259,5,0,0
2291,25875.083,6.907,1888,259,5,0,0
2292,25881.696,6.613,1888,259,5,0,0
2293,25889.079,7.383,1888,259,5,0,0
2294,25895.479,6.400,1888,259,5,0,0
2295,25905.774,10.295,1888,259,5,0,0
2296,25909.515,3.742,1888,259,5,0,0
2297,25916.159,6.644,1888,259,5,0,0
2298,25923.324,7.165,1888,259,5,0,0
2299,25929.912,6.587,1888,259,5,0,0
2300,25937.092,7.180,1888,259,5,0,0
2301,25943.688,6.596,1888,259,5,0,0
2302,25951.316,7.628,1888,259,5,0,0
2303,25961.311,9.995,1888,259,5,0,0
2304,25964.761,3.449,1888,259,5,0,0
2305,25971.773,7.013,1888,259,5,0,0
2306,25978.601,6.827,1888,259,5,0,0
2307,25985.287,6.686,1888,259,5,0,0
2308,25996.158,10.871,1888,259,5,0,0
2309,25999.669,3.511,1888,259,5,0,0
2310,26006.249,6.580,1888,259,5,0,0
2311,26013.217,6.968,1888,259,5,0,0
2312,26020.149,6.932,1888,259,5,0,0
2313,26027.302,7.152,1888,259,5,0,0
2314,26034.174,6.872,1888,259,5,0,0
2315,26041.407,7.233,1888,259,5,0,0
2316,26048.118,6.712,1888,259,5,0,0
2317,26055.044,6.926,1888,259,5,0,0
2318,26065.526,10.481,1888,259,5,0,0
2319,26069.412,3.887,1888,259,5,0,0
2320,26076.461,7.049,1888,259,5,0,0
2321,26083.598,7.137,1888,259,5,0,0
2322,26090.777,7.178,1888,259,5,0,0
2323,26097.470,6.694,1888,259,5,0,0
2324,26104.281,6.811,1888,259,5,0,0
2325,26111.269,6.988,1888,259,5,0,0
2326,26117.863,6.595,1888,259,5,0,0
2327,26124.741,6.878,1888,259,5,0,0
2328,26131.535,6.794,1888,259,5,0,0
2329,26141.921,10.386,1888,259,5,0,0
2330,26145.263,3.342,1888,259,5,0,0
2331,26152.393,7.130,1888,259,5,0,0
2332,26159.408,7.015,1888,259,5,0,0
2333,26166.067,6.659,1888,259,5,0,0
2334,26173.156,7.088,1888,259,5,0,0
2335,26179.826,6.670,1888,259,5,0,0
2336,26186.914,7.088,1888,259,5,0,0
2337,26193.965,7.051,1888,259,5,0,0
2338,26200.739,6.775,1888,259,5,0,0
2339,26207.738,6.998,1888,259,5,0,0
2340,26214.935,7.197,1888,259,5,0,0
2341,26221.708,6.773,1888,259,5,0,0
2342,26228.501,6.793,1888,259,5,0,0
2343,26235.318,6.818,1888,259,5,0,0
2344,26242.265,6.947,1888,259,5,0,0
2345,26249.377,7.111,1888,259,5,0,0
2346,26256.778,7.401,1888,259,5,0,0
2347,26263.195,6.417,1888,259,5,0,0
2348,26270.343,7.148,1888,259,5,0,0
2349,26277.256,6.912,1888,259,5,0,0
2350,26284.107,6.851,1888,259,5,0,0
2351,26290.863,6.756,1888,259,5,0,0
2352,26298.032,7.169,1888,259,5,0,0
2353,26305.489,7.458,1888,259,5,0,0
2354,26313.401,7.912,1888,259,5,0,0
2355,26319.419,6.018,1888,259,5,0,0
2356,26326.540,7.122,1888,259,5,0,0
2357,26333.172,6.631,1888,259,5,0,0
2358,26343.213,10.041,1888,259,5,0,0
2359,26347.113,3.900,1888,259,5,0,0
2360,26353.916,6.803,1888,259,5,0,0
2361,26360.607,6.691,1888,259,5,0,0
2362,26367.386,6.779,1888,259,5,0,0
2363,26374.509,7.123,1888,259,5,0,0
2364,26381.335,6.826,1888,259,5,0,0
2365,26388.276,6.941,1888,259,5,0,0
2366,26395.196,6.920,1888,259,5,0,0
2367,26402.286,7.090,1888,259,5,0,0
2368,26409.632,7.346,1888,259,5,0,0
2369,26416.009,6.377,1888,259,5,0,0
2370,26423.240,7.231,1888,259,5,0,0
2371,26429.785,6.546,1888,259,5,0,0
2372,26436.773,6.988,1888,259,5,0,0
2373,26443.475,6.701,1888,259,5,0,0
2374,26450.677,7.202,1888,259,5,0,0
2375,26458.058,7.382,1888,259,5,0,0
2376,26464.593,6.535,1888,259,5,0,0
2377,26471.725,7.132,1888,259,5,0,0
2378,26478.569,6.843,1888,259,5,0,0
2379,26485.440,6.871,1888,259,5,0,0
2380,26492.778,7.338,1888,259,5,0,0
2381,26499.392,6.613,1888,259,5,0,0
2382,26506.343,6.952,1888,259,5,0,0
2383,26513.282,6.938,1888,259,5,0,0
2384,26519.997,6.716,1888,259,5,0,0
2385,26527.175,7.178,1888,259,5,0,0
2386,26534.120,6.944,1888,259,5,0,0
2387,26541.058,6.938,1888,259,5,0,0
2388,26548.053,6.995,1888,259,5,0,0
2389,26554.845,6.792,1888,259,5,0,0
2390,26562.407,7.563,1888,259,5,0,0
2391,26569.248,6.841,1888,259,5,0,0
2392,26576.434,7.186,1888,259,5,0,0
2393,26583.309,6.875,1888,259,5,0,0
2394,26590.635,7.326,1888,259,5,0,0
2395,26597.607,6.972,1888,259,5,0,0
2396,26603.672,6.065,1888,259,5,0,0
2397,26610.759,7.087,1888,259,5,0,0
2398,26617.283,6.524,1888,259,5,0,0
2399,26624.438,7.155,1888,259,5,0,0
2400,26631.424,6.986,1888,259,5,0,0
2401,26638.327,6.904,1888,259,5,0,0
2402,26645.180,6.853,1888,259,5,0,0
2403,26652.015,6.835,1888,259,5,0,0
2404,26659.014,7.000,1888,259,5,0,0
2405,26666.282,7.268,1888,259,5,0,0
2406,26673.183,6.902,1888,259,5,0,0
2407,26679.911,6.728,1888,259,5,0,0
2408,26686.847,6.936,1888,259,5,0,0
2409,26693.917,7.070,1888,259,5,0,0
2410,26701.020,7.104,1888,259,5,0,0
2411,26707.959,6.939,1888,259,5,0,0
2412,26714.680,6.721,1888,259,5,0,0
2413,26721.559,6.880,1888,259,5,0,0
2414,26728.502,6.942,1888,259,5,0,0
2415,26735.311,6.809,1888,259,5,0,0
2416,26742.353,7.043,1888,259,5,0,0
2417,26749.416,7.063,1888,259,5,0,0
2418,26756.060,6.643,1888,259,5,0,0
2419,26763.691,7.631,1888,259,5,0,0
2420,26770.202,6.511,1888,259,5,0,0
2421,26777.175,6.973,1888,259,5,0,0
2422,26784.029,6.854,1888,259,5,0,0
2423,26791.389,7.360,1888,259,5,0,0
2424,26798.377,6.988,1888,259,5,0,0
2425,26808.517,10.139,1888,259,5,0,0
2426,26811.828,3.312,1888,259,5,0,0
2427,26818.667,6.839,1888,259,5,0,0
2428,26826.070,7.403,1888,259,5,0,0
2429,26832.801,6.731,1888,259,5,0,0
2430,26839.886,7.085,1888,259,5,0,0
2431,26846.549,6.663,1888,259,5,0,0
2432,26853.810,7.261,1888,259,5,0,0
2433,26860.972,7.161,1888,259,5,0,0
2434,26867.516,6.544,1888,259,5,0,0
2435,26875.380,7.864,1888,259,5,0,0
2436,26885.119,9.739,1888,259,5,0,0
2437,26888.751,3.632,1888,259,5,0,0
2438,26896.210,7.459,1888,259,5,0,0
2439,26902.472,6.262,1888,259,5,0,0
2440,26910.139,7.667,1888,259,5,0,0
2441,26916.476,6.336,1888,259,5,0,0
2442,26923.476,7.001,1888,259,5,0,0
2443,26930.477,7.001,1888,259,5,0,0
2444,26937.522,7.045,1888,259,5,0,0
